school_district,school_name,K_enroll,DTAP_pct_vac,DTAP_partial_nodoses,DTAP_pct_nonmedical,DTAP_pct_medical,POLIO_pct_vac,POLIO_partial_nodoses,POLIO_pct_nonmedical,POLIO_pct_medical,MMR_pct_vac,MMR_pct_nodoses,MMR_pct_nonmedical,MMR_pct_medical,HEPB_pct_vac,HEPB_pct_partial_nodoses,HEPB_pct_nonmedical,HEPB_pct_medical,VARICEL_pct_vac,VARICEL_partial_nodoses,VARICEL_pct_disease_history,VARICEL_pct_nonmedical,VARICEL_pct_medical,category
ANOKA-HENNEPIN,HAMILTON EL.,85,0.9647,0.0235,0.0118,0,0.9647,0.0235,0.0118,0,0.9800,0.0235,0,0,0.9765,0.0118,0.0118,0,0.9647,0.0118,0.0118,0.0118,0,95 and above
ROCHESTER,ELTON HILLS EL.,86,0.9767,0,0.0233,0,0.9651,0,0.0349,0,0.9800,0,0.0233,0,0.9884,0,0.0116,0,0.9651,0,0,0.0349,0,95 and above
ROCHESTER,GAGE EL.,129,0.9845,0,0.0155,0,0.9845,0,0.0155,0,0.9800,0,0.0233,0,0.9767,0,0.0155,0.0078,0.9535,0,0.0233,0.0233,0,95 and above
HIBBING,GREENHAVEN EL.,87,0.9655,0.0115,0.023,0,0.9655,0.0115,0.023,0,0.9800,0,0.023,0,0.977,0,0.023,0,0.954,0,0.023,0.023,0,95 and above
MINNEAPOLIS,EMERSON SPANISH IMMERSION,87,0.9655,0,0.023,0.0115,0.9655,0,0.023,0.0115,0.9800,0,0.023,0,1,0,0,0,1,0,0,0,0,95 and above
PRIOR LAKE-SAVAGE AREA SCHOOLS,GLENDALE EL.,87,0.954,0.023,0.023,0,0.977,0,0.023,0,0.9800,0,0.023,0,0.9655,0.0115,0.023,0,0.9425,0.023,0.0115,0.023,0,95 and above
WAYZATA,GLEASON LAKE EL.,88,0.9545,0.0341,0.0114,0,0.9773,0.0227,0,0,0.9800,0.0114,0,0.0114,0.9659,0.0227,0,0.0114,0.9659,0.0114,0,0,0.0227,95 and above
ROCHESTER,BAMBER VALLEY EL.,133,0.9774,0,0.0226,0,0.9774,0,0.0226,0,0.9800,0,0.0226,0,0.9925,0,0.0075,0,0.9699,0,0.0075,0.0226,0,95 and above
HOPKINS,BRECK,45,1,0,0,0,1,0,0,0,0.9800,0,0.0222,0,1,0,0,0,0.9778,0,0,0.0222,0,95 and above
MINNEAPOLIS,RISEN CHRIST,45,0.9556,0.0222,0.0222,0,0.9556,0.0222,0.0222,0,0.9800,0.0222,0,0,1,0,0,0,0.9778,0.0222,0,0,0,95 and above
NASHWAUK-KEEWATIN,KEEWATIN EL.,45,0.9778,0,0,0.0222,0.9778,0,0,0.0222,0.9800,0,0,0.0222,1,0,0,0,0.9778,0,0,0,0.0222,95 and above
CHASKA,BLUFF CREEK EL.,91,0.978,0,0.022,0,0.978,0,0.022,0,0.9800,0,0.022,0,0.978,0,0.022,0,0.967,0.011,0,0.022,0,95 and above
ROSEMOUNT-APPLE VALLEY-EAGAN,OAK RIDGE EL.,92,0.9891,0,0.0109,0,0.9891,0,0.0109,0,0.9800,0,0.0217,0,0.9891,0,0.0109,0,0.9783,0.0109,0,0.0109,0,95 and above
FARMINGTON,NORTH TRAIL EL.,92,1,0,0,0,1,0,0,0,0.9800,0.0109,0.0109,0,1,0,0,0,1,0,0,0,0,95 and above
OSSEO,ELM CREEK ELEMENTARY,92,0.9783,0.0109,0.0109,0,0.9783,0.0109,0.0109,0,0.9800,0.0109,0.0109,0,0.9891,0,0.0109,0,0.9783,0.0109,0,0.0109,0,95 and above
INVER GROVE HEIGHTS SCHOOLS,HILLTOP EL.,94,0.9787,0,0.0213,0,0.9787,0,0.0213,0,0.9800,0,0.0213,0,0.9787,0,0.0213,0,0.9787,0,0,0.0213,0,95 and above
WAYZATA,PLYMOUTH CREEK ELEMENTARY,94,0.9787,0.0106,0.0106,0,0.9787,0,0.0213,0,0.9800,0,0.0213,0,0.9681,0.0213,0.0106,0,0.9574,0.0106,0,0.0319,0,95 and above
CALEDONIA,CALEDONIA EL.,47,0.9787,0.0213,0,0,0.9787,0.0213,0,0,0.9800,0.0213,0,0,0.9574,0.0213,0.0213,0,0.9787,0.0213,0,0,0,95 and above
JANESVILLE-WALDORF-PEMBERTON,JANESVILLE-WALDORF-PEMBERTON EL.,47,0.9787,0.0213,0,0,0.9787,0.0213,0,0,0.9800,0.0213,0,0,0.9787,0.0213,0,0,0.9787,0.0213,0,0,0,95 and above
SOUTH WASHINGTON COUNTY,ROYAL OAKS EL.,95,0.9789,0,0.0105,0.0105,0.9789,0,0.0105,0.0105,0.9800,0,0.0105,0.0105,0.9789,0,0.0211,0,0.9474,0.0211,0,0.0211,0.0105,95 and above
SOUTH WASHINGTON COUNTY,LIBERTY RIDGE ELEMENTARY SITE 2,143,0.972,0.007,0.021,0,0.965,0.007,0.028,0,0.9800,0,0.021,0,0.979,0.007,0.014,0,0.972,0,0,0.028,0,95 and above
MOUNTAIN LAKE,MOUNTAIN LAKE EL.,48,0.9792,0,0.0208,0,0.9792,0,0.0208,0,0.9800,0,0.0208,0,0.9792,0,0.0208,0,0.9583,0,0.0208,0.0208,0,95 and above
ELK RIVER,PARKER ELEMENTARY,96,0.9688,0,0.0208,0.0104,0.9688,0,0.0208,0.0104,0.9800,0,0.0104,0.0104,0.9896,0,0.0104,0,0.9688,0,0,0.0104,0.0208,95 and above
LAKEVILLE,CHERRY VIEW EL.,96,0.9896,0,0.0104,0,0.9688,0.0104,0.0104,0.0104,0.9800,0.0104,0.0104,0,0.9792,0,0.0104,0.0104,0.9792,0.0104,0,0.0104,0,95 and above
ST. LOUIS PARK,PARK SPANISH IMMERSION EL.,96,0.9792,0.0208,0,0,0.9792,0.0208,0,0,0.9800,0.0104,0.0104,0,0.9792,0.0104,0.0104,0,0.9896,0.0104,0,0,0,95 and above
OSSEO,CREST VIEW EL.,50,0.98,0,0.02,0,0.98,0,0.02,0,0.9800,0,0.02,0,0.98,0,0.02,0,0.98,0,0,0.02,0,95 and above
ROCHESTER,FRANKLIN EL.,102,0.9706,0,0.0294,0,0.9706,0,0.0294,0,0.9800,0,0.0196,0,0.9902,0,0.0098,0,0.9804,0,0,0.0196,0,95 and above
ST. PETER,SOUTH EL.,153,0.9869,0.0131,0,0,0.9804,0.0196,0,0,0.9800,0.0196,0,0,0.9804,0.0196,0,0,0.9869,0.0131,0,0,0,95 and above
ROSEMOUNT-APPLE VALLEY-EAGAN,GLACIER HILLS ELEMENTARY SCHOOL OF ARTS & SCIENCE,103,0.9903,0,0.0097,0,0.9903,0,0.0097,0,0.9800,0,0.0194,0,0.9709,0.0194,0.0097,0,0.9223,0.0388,0.0194,0.0194,0,95 and above
ANOKA-HENNEPIN,RUM RIVER ELEMENTARY,155,0.9742,0.0129,0.0129,0,0.9742,0.0194,0.0065,0,0.9800,0.0065,0.0129,0,0.9677,0.0258,0.0065,0,0.9806,0.0065,0,0.0129,0,95 and above
HAYFIELD,HAYFIELD EL.,52,0.9808,0,0.0192,0,0.9808,0,0.0192,0,0.9800,0,0.0192,0,1,0,0,0,0.9615,0.0192,0,0.0192,0,95 and above
MOUNDS VIEW,ST ODILIA,52,0.9808,0,0.0192,0,0.9808,0,0.0192,0,0.9800,0,0.0192,0,0.9808,0,0.0192,0,0.9615,0.0192,0,0.0192,0,95 and above
FOREST LAKE,LINWOOD EL.,52,0.9808,0.0192,0,0,0.9808,0.0192,0,0,0.9800,0.0192,0,0,1,0,0,0,0.9808,0.0192,0,0,0,95 and above
CLOQUET,WASHINGTON EL.,105,0.981,0.0095,0.0095,0,0.981,0.0095,0.0095,0,0.9800,0.0095,0.0095,0,0.9905,0,0.0095,0,0.981,0.0095,0,0.0095,0,95 and above
HOPKINS,XINXING ACADEMY,53,0.9623,0,0.0377,0,0.9623,0,0.0377,0,0.9800,0,0.0189,0,0.9057,0.0377,0.0566,0,0.9245,0.0377,0,0.0377,0,95 and above
BLOOMING PRAIRIE,BLOOMING PRAIRIE EL.,53,0.9811,0,0,0.0189,0.9811,0,0,0.0189,0.9800,0,0,0.0189,1,0,0,0,0.9811,0,0,0,0.0189,95 and above
MURRAY COUNTY CENTRAL,MURRAY CO. CENTRAL EL.,54,0.9815,0,0.0185,0,0.9815,0,0.0185,0,0.9800,0,0.0185,0,0.9815,0,0.0185,0,0.9815,0,0,0.0185,0,95 and above
CHASKA,CARVER ELEMENTARY SCHOOL,109,0.9358,0.0367,0.0183,0.0092,0.9725,0,0.0275,0,0.9800,0,0.0183,0,0.9817,0,0.0183,0,0.9817,0,0,0.0183,0,95 and above
ELK RIVER,PRARIE VIEW ELEMENTARY & MIDDLE SCHOOL,109,0.9817,0.0092,0.0092,0,0.9817,0.0092,0.0092,0,0.9800,0.0092,0.0092,0,0.9908,0,0.0092,0,0.9817,0.0092,0,0.0092,0,95 and above
SHAKOPEE,RED OAK ELEMENTARY,109,0.9908,0.0092,0,0,0.9817,0.0092,0.0092,0,0.9800,0.0092,0.0092,0,0.9908,0,0.0092,0,0.9725,0.0183,0,0.0092,0,95 and above
WAYZATA,KIMBERLY LANE EL.,111,0.982,0,0.018,0,0.982,0,0.018,0,0.9800,0,0.018,0,0.982,0,0.018,0,0.973,0.009,0,0.018,0,95 and above
ROCHESTER,LONGFELLOW EL.,56,0.9821,0,0.0179,0,0.9821,0,0.0179,0,0.9800,0,0.0179,0,0.9821,0,0.0179,0,0.9643,0,0.0179,0.0179,0,95 and above
ST. CHARLES,ST. CHARLES EL.,56,0.9821,0.0179,0,0,0.9821,0.0179,0,0,0.9800,0.0179,0,0,0.9821,0.0179,0,0,0.9821,0.0179,0,0,0,95 and above
ROCHESTER,FOLWELL EL.,58,0.9828,0,0.0172,0,0.9828,0,0.0172,0,0.9800,0,0.0172,0,0.9828,0,0.0172,0,0.9828,0,0,0.0172,0,95 and above
ST. PAUL,PHALEN LAKE,116,0.9914,0.0086,0,0,1,0,0,0,0.9800,0.0086,0,0.0086,1,0,0,0,0.9914,0.0086,0,0,0,95 and above
HOPKINS,GLEN LAKE EL.,59,0.9831,0,0.0169,0,0.9831,0,0.0169,0,0.9800,0,0.0169,0,0.9661,0,0.0339,0,1,0,0,0,0,95 and above
WAYZATA,MEADOWRIDGE ELEMENTARY,122,0.9836,0,0.0164,0,0.9836,0,0.0164,0,0.9800,0,0.0164,0,0.9918,0,0.0082,0,0.9836,0,0,0.0164,0,95 and above
ANOKA-HENNEPIN,SAND CREEK EL.,124,0.9677,0.0161,0.0081,0.0081,0.9758,0.0161,0.0081,0,0.9800,0.0081,0.0081,0,0.9758,0.0161,0.0081,0,0.9758,0.0161,0,0.0081,0,95 and above
WORTHINGTON,PRAIRIE EL.,249,0.996,0,0.004,0,0.9719,0.0241,0.004,0,0.9800,0.008,0.004,0.004,0.9799,0.0161,0.004,0,0.9679,0.0241,0,0.004,0.004,95 and above
ROYALTON,ROYALTON EL.,63,0.9841,0,0.0159,0,0.9683,0,0.0317,0,0.9800,0,0.0159,0,0.9841,0,0.0159,0,0.9524,0,0,0.0476,0,95 and above
PARK RAPIDS,PARK RAPIDS AREA CENTURY EL.,127,0.9764,0.0236,0,0,0.9764,0.0236,0,0,0.9800,0.0157,0,0,1,0,0,0,0.9764,0.0236,0,0,0,95 and above
ST. PAUL,NATIVITY,64,0.9844,0.0156,0,0,0.9844,0.0156,0,0,0.9800,0.0156,0,0,0.9844,0.0156,0,0,0.9844,0.0156,0,0,0,95 and above
EDEN PRAIRIE,CEDAR RIDGE EL.,65,0.9846,0,0.0154,0,0.9846,0,0.0154,0,0.9800,0,0.0154,0,0.9538,0,0.0462,0,0.9692,0,0,0.0308,0,95 and above
OSSEO,BIRCH GROVE EL.,65,0.9846,0,0.0154,0,0.9846,0,0.0154,0,0.9800,0,0.0154,0,0.9846,0,0.0154,0,0.9692,0,0.0154,0.0154,0,95 and above
SOUTH WASHINGTON COUNTY,PULLMAN EL.,65,0.9692,0.0154,0.0154,0,0.9692,0.0154,0.0154,0,0.9800,0,0.0154,0,1,0,0,0,0.9846,0,0,0.0154,0,95 and above
CANNON FALLS,CANNON FALLS EL.,66,0.9848,0,0,0.0152,0.9848,0,0,0.0152,0.9800,0,0,0.0152,0.9848,0.0152,0,0,0.9697,0.0152,0,0,0.0152,95 and above
CHATFIELD,CHATFIELD ELEMENTARY SCHOOL,66,0.9848,0.0152,0,0,0.9848,0.0152,0,0,0.9800,0.0152,0,0,1,0,0,0,0.9848,0.0152,0,0,0,95 and above
CHATFIELD,CHATFIELD SEC.,66,0.9848,0.0152,0,0,0.9848,0.0152,0,0,0.9800,0.0152,0,0,1,0,0,0,0.9848,0.0152,0,0,0,95 and above
STILLWATER,AFTON-LAKELAND EL.,66,0.9697,0.0303,0,0,0.9697,0.0303,0,0,0.9800,0.0152,0,0,0.9848,0,0.0152,0,0.9697,0.0152,0,0.0152,0,95 and above
GRAND RAPIDS,MURPHY EL.,68,0.9706,0.0147,0.0147,0,0.9853,0,0.0147,0,0.9900,0,0.0147,0,1,0,0,0,0.9412,0.0147,0.0294,0.0147,0,95 and above
SOUTH WASHINGTON COUNTY,HILLSIDE EL.,68,0.9706,0.0294,0,0,0.9853,0.0147,0,0,0.9900,0.0147,0,0,1,0,0,0,0.9853,0.0147,0,0,0,95 and above
SOUTH WASHINGTON COUNTY,GREY CLOUD EL.,137,0.9854,0,0.0146,0,0.9781,0.0073,0.0146,0,0.9900,0,0.0146,0,0.9927,0,0.0073,0,0.9781,0,0,0.0219,0,95 and above
ROBBINSDALE,LAKEVIEW EL.,69,0.9855,0,0,0.0145,0.9855,0,0,0.0145,0.9900,0,0,0.0145,1,0,0,0,0.9565,0.0145,0,0.0145,0.0145,95 and above
RED LAKE,KINDERGARDEN CENTER,139,0.9856,0.0144,0,0,0.9856,0.0144,0,0,0.9900,0.0144,0,0,0.9856,0.0144,0,0,0.9856,0.0144,0,0,0,95 and above
BLUE EARTH AREA PUBLIC SCHOOL,BLUE EARTH EL.,71,0.9859,0.0141,0,0,1,0,0,0,0.9900,0.0141,0,0,1,0,0,0,0.9859,0.0141,0,0,0,95 and above
SOUTH WASHINGTON COUNTY,PINE HILL EL.,71,1,0,0,0,1,0,0,0,0.9900,0.0141,0,0,0.9859,0.0141,0,0,0.9718,0.0141,0,0.0141,0,95 and above
ANOKA-HENNEPIN,ANDOVER EL.,214,0.986,0.0093,0.0047,0,0.986,0.0093,0.0047,0,0.9900,0.0093,0.0047,0,0.9813,0.0047,0.014,0,0.9813,0.0047,0,0.014,0,95 and above
HAWLEY,HAWLEY EL.,72,0.9861,0,0.0139,0,0.9861,0,0.0139,0,0.9900,0,0.0139,0,0.9722,0,0.0278,0,0.9861,0,0,0.0139,0,95 and above
TRITON,TRITON PRIMARY EL.,73,0.9589,0.0411,0,0,0.9589,0.0411,0,0,0.9900,0.0137,0,0,1,0,0,0,0.9726,0.0274,0,0,0,95 and above
BURNSVILLE,HARRIET BISHOP EL.,74,1,0,0,0,1,0,0,0,0.9900,0,0,0.0135,0.9865,0.0135,0,0,0.973,0.0135,0,0,0.0135,95 and above
WILLMAR,ROOSEVELT EL.,75,0.9867,0,0.0133,0,0.9867,0,0.0133,0,0.9900,0,0.0133,0,1,0,0,0,0.9733,0.0133,0,0.0133,0,95 and above
ST. LOUIS PARK,PETER HOBART EL.,75,0.9867,0.0133,0,0,0.9867,0.0133,0,0,0.9900,0.0133,0,0,1,0,0,0,0.9867,0.0133,0,0,0,95 and above
LACRESCENT-HOKAH,LACRESCENT-HOKAH EL.,76,0.9868,0.0132,0,0,0.9868,0.0132,0,0,0.9900,0.0132,0,0,0.9868,0.0132,0,0,0.9868,0.0132,0,0,0,95 and above
MANKATO,FRANKLIN EL.,78,0.9744,0.0128,0.0128,0,0.9744,0.0128,0.0128,0,0.9900,0,0.0128,0,0.9744,0.0128,0.0128,0,0.9872,0,0,0.0128,0,95 and above
MANKATO,MONROE EL.,79,0.9873,0,0.0127,0,0.9873,0,0.0127,0,0.9900,0,0.0127,0,0.9873,0,0.0127,0,0.9873,0,0,0.0127,0,95 and above
ALEXANDRIA,VOYAGER EL.,80,0.9875,0,0.0125,0,0.975,0.0125,0.0125,0,0.9900,0,0.0125,0,0.9875,0.0125,0,0,0.9875,0,0,0.0125,0,95 and above
ROCHESTER,BISHOP EL.,80,1,0,0,0,1,0,0,0,0.9900,0.0125,0,0,1,0,0,0,1,0,0,0,0,95 and above
ANOKA-HENNEPIN,HOOVER EL.,81,0.9877,0,0.0123,0,0.9877,0,0.0123,0,0.9900,0,0.0123,0,0.9877,0,0.0123,0,0.9877,0,0,0.0123,0,95 and above
GREENWAY,VANDYKE EL.,84,0.9762,0,0.0119,0.0119,0.9881,0,0.0119,0,0.9900,0,0.0119,0,0.9762,0,0.0238,0,0.9762,0,0,0.0238,0,95 and above
ROBBINSDALE,NORTHPORT EL.,84,0.9881,0,0.0119,0,0.9881,0,0.0119,0,0.9900,0,0.0119,0,0.9762,0.0119,0.0119,0,0.9881,0,0,0.0119,0,95 and above
ST. JAMES,ST. JAMES NORTHSIDE EL.,84,0.9762,0.0238,0,0,0.9762,0.0238,0,0,0.9900,0.0119,0,0,0.9762,0.0238,0,0,0.9762,0.0238,0,0,0,95 and above
PRIOR LAKE-SAVAGE AREA SCHOOLS,JEFFERS POND ELEMENTARY,85,0.9765,0.0118,0.0118,0,0.9765,0.0118,0.0118,0,0.9900,0,0.0118,0,0.9882,0,0.0118,0,0.9647,0.0118,0,0.0235,0,95 and above
WEST ST. PAUL-MENDOTA HTS.-EAGAN,SOMERSET EL.,86,0.9767,0.0116,0.0116,0,0.9884,0,0.0116,0,0.9900,0,0.0116,0,0.9767,0,0.0233,0,0.9651,0,0.0116,0.0233,0,95 and above
KASSON-MANTORVILLE,KASSON-MANTORVILLE EL.,172,0.9942,0,0.0058,0,0.9942,0,0.0058,0,0.9900,0,0.0116,0,0.9767,0,0.0233,0,0.9884,0,0,0.0116,0,95 and above
CENTENNIAL,CENTERVILLE EL.,88,0.9886,0,0.0114,0,0.9886,0,0.0114,0,0.9900,0,0.0114,0,0.9773,0,0.0227,0,0.9886,0,0,0.0114,0,95 and above
LUVERNE,LUVERNE EL.,88,0.9773,0.0114,0.0114,0,0.9773,0.0114,0.0114,0,0.9900,0,0.0114,0,0.9659,0.0227,0.0114,0,0.9659,0.0227,0,0.0114,0,95 and above
NORTHFIELD,BRIDGEWATER EL.,88,0.9659,0.0341,0,0,0.9432,0.0568,0,0,0.9900,0.0114,0,0,0.9432,0.0341,0.0227,0,0.9545,0.0227,0.0114,0.0114,0,95 and above
SOUTH WASHINGTON COUNTY,WOODBURY EL.,88,0.9773,0.0227,0,0,0.9886,0.0114,0,0,0.9900,0.0114,0,0,1,0,0,0,0.9886,0.0114,0,0,0,95 and above
BLOOMINGTON,OLSON EL.,89,1,0,0,0,1,0,0,0,0.9900,0,0.0112,0,0.9888,0,0,0.0112,1,0,0,0,0,95 and above
ROSEMOUNT-APPLE VALLEY-EAGAN,PINEWOOD EL.,93,0.9785,0.0108,0.0108,0,0.9892,0,0.0108,0,0.9900,0,0.0108,0,0.9785,0.0108,0.0108,0,0.9785,0,0,0.0215,0,95 and above
OSSEO,WEAVER LAKE EL.,95,1,0,0,0,1,0,0,0,0.9900,0,0.0105,0,1,0,0,0,1,0,0,0,0,95 and above
FARMINGTON,AKIN ROAD EL.,97,0.9691,0.0206,0.0103,0,0.9691,0.0206,0.0103,0,0.9900,0,0.0103,0,0.9691,0.0206,0.0103,0,0.9794,0.0103,0,0.0103,0,95 and above
PEM,PLAINVIEW ELGIN MILLVILLE K-3,97,1,0,0,0,1,0,0,0,0.9900,0,0.0103,0,1,0,0,0,0.9691,0,0,0.0309,0,95 and above
MINNEAPOLIS,HIAWATHA EL.,99,0.9697,0.0303,0,0,0.9798,0.0202,0,0,0.9900,0.0101,0,0,0.9899,0.0101,0,0,0.9899,0.0101,0,0,0,95 and above
ZUMBROTA-MAZEPPA,ZUMBROATA-MAZEPPA PRIMARY,104,0.9904,0,0.0096,0,0.9808,0,0.0192,0,0.9900,0,0.0096,0,0.9904,0,0.0096,0,0.9808,0,0.0096,0.0096,0,95 and above
INVER GROVE HEIGHTS SCHOOLS,PINE BEND EL.,105,0.981,0.0095,0.0095,0,0.9905,0,0.0095,0,0.9900,0,0.0095,0,1,0,0,0,0.9524,0.019,0.019,0.0095,0,95 and above
WAYZATA,SUNSET HILL EL.,106,0.9717,0.0189,0.0094,0,0.9717,0.0189,0.0094,0,0.9900,0,0.0094,0,0.9717,0.0189,0.0094,0,0.9811,0.0094,0,0.0094,0,95 and above
HOPKINS,MEADOWBROOK EL.,113,0.9912,0.0088,0,0,1,0,0,0,0.9900,0,0.0088,0,0.9823,0.0177,0,0,0.9912,0,0,0.0088,0,95 and above
EDINA,CONCORD EL.,118,0.9915,0,0.0085,0,0.9915,0,0.0085,0,0.9900,0,0.0085,0,0.9746,0,0.0254,0,0.9915,0,0,0.0085,0,95 and above
THIEF RIVER FALLS,CHALLENGER EL.,166,0.994,0,0.006,0,0.994,0,0.006,0,0.9900,0,0.006,0,0.994,0,0.006,0,0.988,0,0,0.012,0,95 and above
CHASKA,GUARDIAN ANGELS,5,1,0,0,0,1,0,0,0,1.0000,0,0,0,1,0,0,0,0.8,0,0.2,0,0,95 and above
CHOKIO-ALBERTA,CHOKIO-ALBERTA PUBLIC SCHOOLS,5,1,0,0,0,1,0,0,0,1.0000,0,0,0,1,0,0,0,1,0,0,0,0,95 and above
JACKSON COUNTY CENTRAL,IMMANUEL LUTHERAN,5,0.8,0.2,0,0,0.8,0.2,0,0,1.0000,0,0,0,0.8,0.2,0,0,1,0,0,0,0,95 and above
MADELIA,ST MARY,5,1,0,0,0,1,0,0,0,1.0000,0,0,0,1,0,0,0,1,0,0,0,0,95 and above
MINNEAPOLIS,PILGRIM LUTHERAN,5,1,0,0,0,1,0,0,0,1.0000,0,0,0,1,0,0,0,1,0,0,0,0,95 and above
MURRAY COUNTY CENTRAL,CHANDLER CHRISTIAN,5,1,0,0,0,1,0,0,0,1.0000,0,0,0,1,0,0,0,1,0,0,0,0,95 and above
TRUMAN,ST PAULS LUTHERAN-TRUMAN,5,0.8,0.2,0,0,0.8,0.2,0,0,1.0000,0,0,0,1,0,0,0,1,0,0,0,0,95 and above
ZUMBROTA-MAZEPPA,CHRIST LUTHERAN,5,1,0,0,0,1,0,0,0,1.0000,0,0,0,1,0,0,0,1,0,0,0,0,95 and above
COMFREY,COMFREY EL.,6,1,0,0,0,1,0,0,0,1.0000,0,0,0,1,0,0,0,0.8333,0.1667,0,0,0,95 and above
MAHNOMEN,ST MICHAEL,6,1,0,0,0,1,0,0,0,1.0000,0,0,0,1,0,0,0,1,0,0,0,0,95 and above
MAHTOMEDI,ST JUDE OF THE LAKE,6,1,0,0,0,1,0,0,0,1.0000,0,0,0,1,0,0,0,1,0,0,0,0,95 and above
ST. CLOUD,CHILDRENS DAY MONTESSORI,6,1,0,0,0,1,0,0,0,1.0000,0,0,0,1,0,0,0,1,0,0,0,0,95 and above
TRACY AREA PUBLIC SCHOOLS,ST MARY,6,1,0,0,0,1,0,0,0,1.0000,0,0,0,0.6667,0.3333,0,0,1,0,0,0,0,95 and above
BROWERVILLE,CHRIST THE KING PAROCHIAL,7,1,0,0,0,1,0,0,0,1.0000,0,0,0,1,0,0,0,1,0,0,0,0,95 and above
RED WING,ST JOHNS LUTHERAN-RED WING,7,1,0,0,0,1,0,0,0,1.0000,0,0,0,1,0,0,0,1,0,0,0,0,95 and above
SIBLEY EAST,ST PAULS LUTHERAN,7,1,0,0,0,1,0,0,0,1.0000,0,0,0,0.8571,0.1429,0,0,1,0,0,0,0,95 and above
WEST ST. PAUL-MENDOTA HTS.-EAGAN,CROWN OF LIFE,7,1,0,0,0,1,0,0,0,1.0000,0,0,0,1,0,0,0,1,0,0,0,0,95 and above
CROOKSTON,OUR SAVIORS LUTHERAN,8,1,0,0,0,1,0,0,0,1.0000,0,0,0,1,0,0,0,1,0,0,0,0,95 and above
FAIRMONT AREA SCHOOLS,ST JOHN VIANNEY,8,1,0,0,0,1,0,0,0,1.0000,0,0,0,1,0,0,0,1,0,0,0,0,95 and above
GREENBUSH-MIDDLE RIVER,MIDDLE RIVER EL.,8,1,0,0,0,1,0,0,0,1.0000,0,0,0,1,0,0,0,1,0,0,0,0,95 and above
HUTCHINSON,ST ANASTASIA,8,1,0,0,0,1,0,0,0,1.0000,0,0,0,1,0,0,0,1,0,0,0,0,95 and above
PRIOR LAKE-SAVAGE AREA SCHOOLS,ST PAULS LUTHERAN,8,1,0,0,0,1,0,0,0,1.0000,0,0,0,1,0,0,0,1,0,0,0,0,95 and above
ROCORI,HOLY CROSS,8,1,0,0,0,1,0,0,0,1.0000,0,0,0,1,0,0,0,1,0,0,0,0,95 and above
WINONA AREA PUBLIC SCHOOLS,ST JOHNS LUTHERAN,8,1,0,0,0,1,0,0,0,1.0000,0,0,0,1,0,0,0,1,0,0,0,0,95 and above
HINCKLEY-FINLAYSON,FINLAYSON EL.,9,1,0,0,0,1,0,0,0,1.0000,0,0,0,1,0,0,0,1,0,0,0,0,95 and above
MANKATO,RISEN SAVIOR LUTHERAN SCHOOL,9,1,0,0,0,1,0,0,0,1.0000,0,0,0,1,0,0,0,1,0,0,0,0,95 and above
MARSHALL,SAMUEL LUTHERAN,9,1,0,0,0,1,0,0,0,1.0000,0,0,0,1,0,0,0,1,0,0,0,0,95 and above
ROSEVILLE,ST JOHN SCHOOL OF LITTLE CANADA,9,1,0,0,0,1,0,0,0,1.0000,0,0,0,1,0,0,0,1,0,0,0,0,95 and above
ST. JAMES,ST PAULS LUTHERAN,9,1,0,0,0,1,0,0,0,1.0000,0,0,0,1,0,0,0,1,0,0,0,0,95 and above
ST. LOUIS COUNTY,TOWER-SOUDAN ELEMENTARY,9,1,0,0,0,1,0,0,0,1.0000,0,0,0,1,0,0,0,1,0,0,0,0,95 and above
BLOOMINGTON,BETHANY ACADEMY,10,0.9,0,0.1,0,1,0,0,0,1.0000,0,0,0,1,0,0,0,1,0,0,0,0,95 and above
HERMAN-NORCROSS,HERMAN-NORCROSS COMMUNITY SCHOOL,10,1,0,0,0,1,0,0,0,1.0000,0,0,0,1,0,0,0,1,0,0,0,0,95 and above
LEWISTON-ALTURA,IMMANUEL LUTHERAN,10,1,0,0,0,1,0,0,0,1.0000,0,0,0,1,0,0,0,1,0,0,0,0,95 and above
ST. PETER,JOHN IRELAND,10,0.9,0,0.1,0,0.9,0,0.1,0,1.0000,0,0,0,1,0,0,0,0.9,0,0,0.1,0,95 and above
WABASHA-KELLOGG,ST FELIX,10,1,0,0,0,1,0,0,0,1.0000,0,0,0,1,0,0,0,0.9,0,0,0.1,0,95 and above
WEST ST. PAUL-MENDOTA HTS.-EAGAN,TRINITY LONE OAK LUTHERAN,10,1,0,0,0,1,0,0,0,1.0000,0,0,0,1,0,0,0,1,0,0,0,0,95 and above
HOWARD LAKE-WAVERLY-WINSTED,HOLY TRINITY,11,1,0,0,0,1,0,0,0,1.0000,0,0,0,1,0,0,0,0.9091,0,0,0.0909,0,95 and above
JANESVILLE-WALDORF-PEMBERTON,TRINITY LUTHERAN,11,1,0,0,0,1,0,0,0,1.0000,0,0,0,1,0,0,0,1,0,0,0,0,95 and above
MINNESOTA TRANSITIONS CHARTER SCH,BANAADIR SOUTH K-8,11,1,0,0,0,1,0,0,0,1.0000,0,0,0,1,0,0,0,1,0,0,0,0,95 and above
ROCHESTER,RESURRECTION LUTHERAN,11,1,0,0,0,1,0,0,0,1.0000,0,0,0,1,0,0,0,1,0,0,0,0,95 and above
